sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
23423,182,softmax_lr_0_10,knn_classifier,switch,True,fixed_share_weight_advantage,0.11716206634185927,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3752 - 0.2580 = 0.1172 >= 0.0150.
23551,183,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
23679,184,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
23807,185,knn_classifier,tree_classifier,switch,True,fixed_share_weight_advantage,0.12637056187058712,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3528 - 0.2264 = 0.1264 >= 0.0150.
23935,186,tree_classifier,softmax_lr_0_10,switch,True,fixed_share_weight_advantage,0.3766911867899996,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.4994 - 0.1227 = 0.3767 >= 0.0150.
24063,187,softmax_lr_0_10,knn_classifier,switch,True,fixed_share_weight_advantage,0.02435860540039686,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2765 - 0.2521 = 0.0244 >= 0.0150.
24191,188,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
24319,189,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.07111415108420022,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3138 - 0.2427 = 0.0711 >= 0.0150.
24447,190,softmax_lr_0_20,tree_classifier,switch,True,fixed_share_weight_advantage,0.24707319793543536,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.4378 - 0.1908 = 0.2471 >= 0.0150.
24575,191,tree_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.12988443255808166,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3320 - 0.2021 = 0.1299 >= 0.0150.
24703,192,softmax_lr_0_20,knn_classifier,switch,True,fixed_share_weight_advantage,0.08216197168713599,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3156 - 0.2334 = 0.0822 >= 0.0150.
24831,193,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
24959,194,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
25087,195,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
25215,196,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.04422409973256217,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2931 - 0.2489 = 0.0442 >= 0.0150.
25343,197,softmax_lr_0_20,softmax_lr_0_20,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
25471,198,softmax_lr_0_20,softmax_lr_0_20,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
25599,199,softmax_lr_0_20,knn_classifier,stay,False,fixed_share_margin_too_small,0.01192914381999799,0.015,"Stay because the recovered Fixed-Share candidate is still too close to the incumbent: margin=0.0119, threshold=0.0150."
25727,200,softmax_lr_0_20,knn_classifier,switch,True,fixed_share_weight_advantage,0.03054110101232868,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2707 - 0.2401 = 0.0305 >= 0.0150.
25855,201,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
25983,202,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
26111,203,knn_classifier,softmax_lr_0_20,stay,False,fixed_share_margin_too_small,0.005417018781727956,0.015,"Stay because the recovered Fixed-Share candidate is still too close to the incumbent: margin=0.0054, threshold=0.0150."
26239,204,knn_classifier,tree_classifier,stay,False,fixed_share_margin_too_small,0.008801261673335364,0.015,"Stay because the recovered Fixed-Share candidate is still too close to the incumbent: margin=0.0088, threshold=0.0150."
26367,205,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
26495,206,knn_classifier,tree_classifier,switch,True,fixed_share_weight_advantage,0.15384789452958353,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3680 - 0.2142 = 0.1538 >= 0.0150.
26623,207,tree_classifier,knn_classifier,switch,True,fixed_share_weight_advantage,0.10687943656012314,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3195 - 0.2126 = 0.1069 >= 0.0150.
26751,208,knn_classifier,softmax_lr_0_20,stay,False,fixed_share_margin_too_small,0.0065825245690935286,0.015,"Stay because the recovered Fixed-Share candidate is still too close to the incumbent: margin=0.0066, threshold=0.0150."
26879,209,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.1554813771467945,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3537 - 0.1982 = 0.1555 >= 0.0150.
27007,210,softmax_lr_0_20,softmax_lr_0_10,switch,True,fixed_share_weight_advantage,0.12227171411113472,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3151 - 0.1929 = 0.1223 >= 0.0150.
27135,211,softmax_lr_0_10,knn_classifier,switch,True,fixed_share_weight_advantage,0.1188455350500553,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3381 - 0.2192 = 0.1188 >= 0.0150.
27263,212,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
27391,213,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
27519,214,knn_classifier,tree_classifier,switch,True,fixed_share_weight_advantage,0.05593799076908321,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2900 - 0.2340 = 0.0559 >= 0.0150.
27647,215,tree_classifier,knn_classifier,switch,True,fixed_share_weight_advantage,0.1298427692330194,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3052 - 0.1753 = 0.1298 >= 0.0150.
