sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
29951,233,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
30079,234,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.008629962789123646,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.583353 - 0.574723 = 0.008630.
30207,235,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
30335,236,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
30463,237,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.008199459550539134,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.587018 - 0.578818 = 0.008199.
30591,238,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
30719,239,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
30847,240,sgd_lr_0_001,sgd_lr_0_0005,stay,False,recent_leader_margin_too_small,5.372585420992948e-08,0.0005,Stay because the recent leader advantage is below the switching margin: 0.000000 < 0.000500.
30975,241,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
31103,242,sgd_lr_0_001,sgd_lr_0_0005,stay,False,recent_leader_margin_too_small,1.2273841320742385e-05,0.0005,Stay because the recent leader advantage is below the switching margin: 0.000012 < 0.000500.
31231,243,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.005935646525115468,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.676454 - 0.670518 = 0.005936.
31359,244,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
31487,245,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.0006495085684055102,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.666285 - 0.665636 = 0.000650.
31615,246,sgd_lr_0_001,sgd_lr_0_0005,switch,True,recent_leader_advantage,0.0011137372441166749,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.685673 - 0.684559 = 0.001114.
31743,247,sgd_lr_0_0005,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.0031117256265852378,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.673796 - 0.670684 = 0.003112.
31871,248,sgd_lr_0_0001,sgd_lr_0_0005,stay,False,recent_leader_margin_too_small,0.00010431797017085298,0.0005,Stay because the recent leader advantage is below the switching margin: 0.000104 < 0.000500.
31999,249,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
32127,250,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.0010747114706860517,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.578490 - 0.577415 = 0.001075.
32255,251,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.012676872696149477,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.571991 - 0.559314 = 0.012677.
32383,252,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.008823543062348782,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.562870 - 0.554046 = 0.008824.
32511,253,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
32639,254,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
32767,255,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.0023638182261250806,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.692300 - 0.689936 = 0.002364.
32895,256,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
33023,257,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.0035834135001074907,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.711654 - 0.708070 = 0.003583.
33151,258,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.013587750381097274,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.604339 - 0.590752 = 0.013588.
33279,259,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
33407,260,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.002388771920467714,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.539638 - 0.537249 = 0.002389.
33535,261,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.0031638573687943206,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.572905 - 0.569742 = 0.003164.
33663,262,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
